2,03887
2,03633
2,04906
2,06180
2,07454
2,08982
2,10511
2,12039
2,12549
2,12294
2,12039
2,12294
2,12549
2,12549
2,12294
2,13058
2,12803
2,13313
2,13058
2,12039
2,11530
2,11530
2,13058
2,13568
2,14077
2,13568
2,12294
2,10765
2,10001
2,10256
2,10256
2,10765
2,10256
2,09492
2,09746
2,11530
2,12549
2,13822
2,13568
2,11784
2,10001
2,08982
2,10256
2,11275
2,12549
2,12549
2,11275
2,10765
2,09746
2,10001
2,10511
2,10511
2,11275
2,12803
2,13822
2,13568
2,13058
2,12549
2,11530
2,10001
2,08982
2,08727
2,08218
2,08982
2,11020
2,13058
2,14077
2,14841
2,15860
2,14077
2,13058
2,12803
2,13313
2,13822
2,15351
2,15605
2,14587
2,12549
2,08982
2,06944
2,05416
2,05671
2,05925
2,07199
2,10765
2,13058
2,13568
2,13058
2,13568
2,13313
2,13058
2,11530
2,10765
2,11020
2,10001
2,10001
2,09746
2,10256
2,10765
2,10001
2,10001
2,11020
2,12549
2,13568
2,14077
2,14587
2,15605
2,14332
2,12039
2,11530
2,10256
2,10001
2,08473
2,08218
2,10001
2,12039
2,12039
2,12294
2,12549
2,13058
2,13313
2,11784
2,11530
2,12039
2,11784
2,11020
2,09492
2,08473
2,07708
2,06435
2,05161
2,05925
2,06689
2,07454
2,08473
2,10765
2,12549
2,11784
2,10256
2,09492
2,08727
2,06689
2,05416
2,05925
2,07199
2,07963
2,07454
2,06435
2,07963
2,09492
2,10001
2,10765
2,11784
2,13313
2,14077
2,15351
2,15605
2,14332
2,12294
2,09746
2,08727
2,08218
2,08727
2,10256
2,12803
2,15605
2,15096
2,15096
2,15096
2,15860
2,15860
2,14332
2,14077
2,15096
2,14841
2,15096
2,13568
2,12549
2,11530
2,10765
2,10001
2,09492
2,10765
2,13568
2,15860
2,15860
2,15860
2,15860
2,15096
2,13058
2,11020
2,10001
2,08727
2,07454
2,06944
2,06180
2,05925
2,06689
2,06689
2,05925
2,04906
2,05671
2,06944
2,07454
2,07963
2,08218
2,08473
2,06944
2,05671
2,05161
2,05416
2,04652
2,04652
2,07708
2,11020
2,13058
2,14841
2,14841
2,13058
2,13058
2,12039
2,11020
2,11784
2,13058
2,13058
2,13058
2,13058
2,12803
2,11275
2,11020
2,11784
2,12294
2,12039
2,12294
2,14077
2,15351
2,14587
2,14841
2,14077
2,12039
2,10256
2,11020
2,11784
2,12549
2,13568
2,15096
2,16115
2,15605
2,15096
2,15605
2,15860
2,16115
2,15605
2,15860
2,15860
2,15860
2,14587
2,12803
2,12549
2,11784
2,11784
2,10765
2,11020
2,12039
2,14332
2,15860
2,17389
2,17134
2,18408
2,18408
2,17134
2,16370
2,16624
2,16879
2,15605
2,14332
2,13313
2,12803
2,11784
2,11784
2,12803
2,14841
2,15096
2,14332
2,15605
2,16879
2,17134
2,13568
2,14077
2,12803
2,10256
2,10256
2,10256
2,11784
2,12549
2,13058
2,13058
2,12294
2,12294
2,11784
2,10511
2,08982
2,08727
2,09746
2,08982
2,09492
2,09746
2,10001
2,10001
2,09746
2,08727
2,07199
2,07963
2,09237
2,09237
2,10001
2,10765
2,10765
2,09746
2,08982
2,09746
2,10256
2,10001
2,10765
2,12549
2,13058
2,12803
2,13058
2,12039
2,11530
2,10001
2,08982
2,08982
2,10256
2,10511
2,10511
2,11020
2,11784
2,10001
2,08982
2,08218
2,08473
2,08727
2,08982
2,10256
2,12039
2,10001
2,07454
2,07708
2,02614
2,00321
1,99811
2,00576
2,01085
2,01849
2,02868
2,04652
2,06435
2,06944
2,05416
2,05161
2,05671
2,06435
2,01595
2,02104
2,03123
2,02359
2,01595
2,01340
2,01595
2,01595
2,01085
2,03633
2,06689
2,08727
2,09237
2,10511
2,10001
2,08982
2,07963
2,07963
2,06944
2,04906
2,04906
2,05925
2,06435
2,06944
2,06180
2,06689
2,06944
2,07963
2,07963
2,09492
2,10511
2,11020
2,11020
2,12803
2,12549
2,10511
2,08727
2,08473
2,09237
2,09746
2,11020
2,11530
2,13568
2,13822
2,13313
2,13568
2,13568
2,12549
2,11784
2,12294
2,12549
2,12803
2,11530
2,10765
2,08727
2,07963
2,06180
2,06180
2,10256
2,11275
2,11530
2,13058
2,14332
2,15096
2,13822
2,12039
2,11275
2,10511
2,08218
2,07708
2,06944
2,07963
2,08982
2,08473
2,07708
2,07708
2,11275
2,11275
2,11784
2,12549
2,13822
2,15096
2,14841
2,14332
2,13568
2,13058
2,12039
2,11275
2,10511
2,10765
2,12294
2,13313
2,14332
2,14587
2,15096
2,15351
2,14332
2,13058
2,12039
2,12803
2,13822
2,13568
2,14077
2,14332
2,15096
2,15096
2,14077
2,12803
2,12549
2,13822
2,15096
2,15605
2,15351
2,15605
2,15860
2,14841
2,13822
2,13058
2,13058
2,14077
2,13822
2,13822
2,15096
2,15096
2,17898
2,17643
2,16879
2,16115
2,15860
2,16624
2,15605
2,14332
2,15860
2,16624
2,15605
2,14587
2,13822
2,13822
2,14077
2,14077
2,16115
2,16115
2,17134
2,18153
2,17643
2,16879
2,15351
2,15860
2,14332
2,12549
2,13568
2,14077
2,15351
2,16115
2,15096
2,14332
2,14077
2,14332
2,13058
2,11275
2,10256
2,11020
2,12039
2,12294
2,12549
2,13058
2,11020
2,09746
2,08727
2,10001
2,11784
2,14332
2,16115
2,17134
2,17643
2,15605
2,12803
2,11020
2,10765
2,11020
2,12549
2,13313
2,14841
2,15605
2,13822
2,12549
2,12294
2,11784
2,11784
2,13058
2,14077
2,14841
2,15860
2,15096
2,14587
2,13568
2,13822
2,13822
2,14841
2,15096
2,15351
2,15096
2,15351
2,15860
2,16624
2,16879
2,16370
2,15860
2,16370
2,15605
2,16370
2,17134
2,16624
2,16624
2,16879
2,16115
2,15860
2,15351
2,15096
2,15351
2,15096
2,15605
2,16624
2,15096
2,13568
2,12039
2,10001
2,08727
2,07963
2,07708
2,09237
2,11530
2,12549
2,13058
2,11530
2,10765
2,10001
2,10001
2,09492
2,08982
2,10001
2,10765
2,10765
2,11530
2,12549
2,13822
2,13822
2,13313
2,11020
2,11020
2,12039
2,12803
2,14077
2,15351
2,14841
2,14077
2,13568
2,12549
2,12294
2,13568
2,14587
2,16115
2,17643
2,18153
2,18917
2,16370
2,14077
2,13822
2,13568
2,14077
2,15605
2,17389
2,20191
2,19172
2,18408
2,17134
2,15605
2,15096
2,14587
2,15096
2,15351
2,15860
2,16115
2,16370
2,15860
2,14841
2,12803
2,11530
2,09746
2,09237
2,09237
2,10001
2,10765
2,11020
2,11784
2,11784
2,12039
2,13313
2,14077
2,13058
2,13058
2,12803
2,12039
2,11530
2,11020
2,09237
2,08473
2,07708
2,07963
2,10001
2,13822
2,17134
2,16115
2,16115
2,14332
2,13568
2,13313
2,13058
2,14077
2,14841
2,14587
2,15351
2,15860
2,14841
2,14841
2,14332
2,14077
2,13058
2,11275
2,11020
2,13058
2,14077
2,14587
2,14841
2,14587
2,15860
2,15096
2,15096
2,15605
2,15351
2,15605
2,15860
2,15096
2,13058
2,12039
2,11784
2,11530
2,11020
2,09492
2,11020
2,12039
2,13058
2,14841
2,17898
2,17134
2,16879
2,15351
2,13058
2,11275
2,09237
2,08982
2,09237
2,08982
2,10001
2,11275
2,11784
2,10511
2,09746
2,08727
2,09237
2,10765
2,11020
2,11020
2,11020
2,10765
2,09492
2,08727
2,09746
2,10765
2,10001
2,10001
2,10256
2,11275
2,12039
2,11784
2,11530
2,11275
2,11020
2,10001
2,11020
2,12039
2,14332
2,15351
2,14587
2,13058
2,13058
2,13058
2,12294
2,12549
2,11784
2,11530
2,11530
2,11530
2,11530
2,11530
2,11530
2,10001
2,08727
2,07454
2,07454
2,08727
2,08982
2,10001
2,09746
2,10256
2,11020
2,10001
2,09237
2,09746
2,09237
2,10001
2,09746
2,09746
2,08982
2,08982
2,07963
2,07708
2,06689
2,06689
2,07708
2,07963
2,08727
2,09746
2,09746
2,08473
2,07199
2,05925
2,05671
2,05925
2,06180
2,06435
2,06435
2,07199
2,06944
2,06689
2,06944
2,05925
2,03887
2,02359
2,02359
2,03633
2,05416
2,05925
2,05925
2,05925
2,05416
2,05416
2,04142
2,03123
2,03123
2,02614
2,01849
2,01849
2,03378
2,04906
2,04906
2,03887
2,03633
2,04142
2,05416
2,05671
2,05416
2,05416
2,04906
2,03123
2,01849
2,01340
2,00576
1,99811
1,99811
1,99811
2,01085
2,03123
2,04652
2,05925
2,06180
2,06689
2,06180
2,04652
2,05161
2,06435
2,06435
2,05925
2,06180
2,05416
2,05416
2,03633
2,02868
2,04652
2,06689
2,05416
2,04652
2,05416
2,05925
2,06180
2,04652
2,05161
2,05161
2,02104
2,01595
2,01085
2,01595
2,02614
2,02614
2,01849
2,02104
2,01595
2,02104
2,01849
2,02359
2,03887
2,05671
2,06689
2,05925
2,05671
2,03633
2,01849
1,99557
1,98538
2,00066
2,01085
2,02868
2,03378
2,03887
2,04906
2,04906
2,04142
2,02868
2,03378
2,03887
2,03123
2,02614
2,03123
2,04142
2,05161
2,04906
2,04397
2,04652
2,05925
2,06944
2,07708
2,07963
2,08982
2,08982
2,07199
2,04906
2,04142
2,02614
2,03123
2,02614
2,02868
2,03887
2,05925
2,06435
2,06689
2,07708
2,07454
2,06435
2,06689
2,08218
2,09746
2,09746
2,06180
2,06689
2,06944
2,05925
2,04652
2,04397
2,05925
2,06180
2,06944
2,05671
2,07454
2,09492
2,14077
2,14332
2,14841
2,14587
2,06435
2,05925
2,07708
2,06944
2,07454
2,06944
2,06180
2,06944
2,07708
2,08473
2,08473
2,07708
2,10001
2,10511
2,11275
2,11275
2,10765
2,11275
2,10001
2,08727
2,10001
2,10001
2,10256
2,10001
2,09492
2,10511
2,15605
2,14077
2,12039
2,12294
2,13058
2,13313
2,13058
2,14077
2,14587
2,15605
2,16115
2,15096
2,15096
2,12803
2,12294
2,14841
2,17134
2,18153
2,19427
2,19681
2,18917
2,14332
2,13058
2,14077
2,13058
2,13058
2,13058
2,14841
2,15860
2,18153
2,17898
2,15860
2,19427
2,16624
2,16115
2,17134
2,16879
2,18153
2,20191
2,15860
2,14841
2,13058
2,12549
2,12294
2,13058
2,13313
2,13313
2,14841
2,15605
2,17134
2,16370
2,13313
2,18153
2,18917
2,17898
2,17134
2,12803
2,13568
2,13822
2,14841
2,15351
2,14587
2,14077
2,11784
2,10256
2,11530
2,13058
2,14587
2,15096
2,15605
2,16624
2,17643
2,17643
2,15605
2,14587
2,13822
2,14332
2,14841
2,14332
2,14077
2,15096
2,15605
2,12803
2,15860
2,17134
2,17134
2,18408
2,18408
2,18662
2,19681
2,18408
2,18408
2,18662
2,16624
2,16115
2,16370
2,18153
2,18662
2,19936
2,19936
2,18917
2,18662
2,17643
2,18153
2,18153
2,18408
2,18153
2,15351
2,14587
2,15351
2,15605
2,16879
2,18408
2,19172
2,17389
2,17134
2,17898
2,18408
2,19172
2,19427
2,18662
2,17898
2,17134
2,16370
2,17134
2,17134
2,17898
2,17134
2,18917
2,20191
2,17643
2,14077
2,13058
2,11784
2,11784
2,12039
2,13568
2,17389
2,20446
2,20191
2,18662
2,18153
2,17134
2,16879
2,16370
2,16370
2,15860
2,17389
2,18917
2,18408
2,16879
2,15351
2,16370
2,17134
2,15860
2,15860
2,16115
2,16370
2,16624
2,16370
2,16370
2,16624
2,15605
2,15860
2,15351
2,16370
2,16370
2,16370
2,17643
2,17898
2,18153
2,17134
2,16115
2,14077
2,14587
2,14587
2,15605
2,16370
2,17898
2,18662
2,17898
2,16879
2,16115
2,15351
2,15096
2,14841
2,14077
2,13058
2,14077
2,15351
2,14077
2,13058
2,12549
2,12294
2,12294
2,12549
2,12549
2,14332
2,15605
2,15096
2,14077
2,14077
2,12803
2,12294
2,11275
2,11275
2,12039
2,12549
2,13822
2,13058
2,12803
2,13058
2,13568
2,12803
2,13058
2,12803
2,14077
2,14841
2,15605
2,14587
2,12803
2,11784
2,07963
2,06689
2,06435
2,07454
2,11784
2,13058
2,13822
2,14332
2,14077
2,13568
2,13313
2,12549
2,12039
2,09746
2,07963
2,10765
2,10001
2,08982
2,08982
2,07963
2,08218
2,07963
2,07454
2,07454
2,10001
2,10765
2,12039
2,11530
2,11530
2,10256
2,09237
2,07708
2,07708
2,07963
2,07963
2,07963
2,07708
2,09492
2,10511
2,12039
2,10001
2,09746
2,10256
2,11020
2,11275
2,12294
2,14077
2,14587
2,13822
2,12549
2,11784
2,11275
2,11020
2,12039
2,12803
2,15351
2,16370
2,17643
2,16879
2,16115
2,15096
2,15096
2,13313
2,13058
2,12039
2,11784
2,16115
2,14587
2,15096
2,14587
2,14587
2,14841
2,15351
2,15096
2,15096
2,14841
2,15096
2,11020
2,13313
2,11020
2,07708
2,06180
2,02868
2,01849
2,01849
2,03123
2,04906
2,07199
2,09746
2,08982
2,07708
2,07199
2,07963
2,07708
2,06944
2,06944
2,06689
2,05925
2,04397
2,02868
2,01595
2,01595
2,01849
2,04142
2,05161
2,06689
2,07454
2,07963
2,08218
2,09237
2,07963
2,06944
2,06689
2,05925
2,04906
2,05161
2,04652
2,03887
2,03633
2,05161
2,04142
2,04652
2,07454
2,08473
2,13822
2,16879
2,16879
2,15860
2,15096
2,14077
2,12803
2,10256
2,08727
2,09746
2,13058
2,15096
2,16370
2,15605
2,16115
2,16370
2,16115
2,14332
2,13568
2,13822
2,14077
2,13058
2,12039
2,11784
2,12294
2,12039
2,12294
2,13058
2,12039
2,14332
2,16115
2,13568
2,14332
2,14587
2,13313
2,11530
2,08218
2,07708
2,07708
2,08727
2,08727
2,07199
2,07454
2,06944
2,07708
2,10001
2,10256
2,13058
2,09492
2,14841
2,17134
2,13058
2,13058
2,14841
2,14077
2,11784
2,08727
2,08218
2,07963
2,07963
2,08473
2,08982
2,09237
2,08727
2,14077
2,15096
2,13568
2,11020
2,08727
2,07454
2,05925
2,02614
2,01595
2,03378
2,03633
2,03378
2,01340
2,01595
2,03633
2,07708
2,06689
2,06180
2,07454
2,09237
2,09237
2,07199
2,06944
2,07963
2,08982
2,07708
2,07963
2,08982
2,12803
2,13313
2,12039
2,12039
2,10765
2,12039
2,12294
2,10511
2,10001
2,09746
2,12294
2,13058
2,12803
2,11530
2,10001
2,07708
2,06944
2,07963
2,08473
2,08982
2,10001
2,10001
2,10256
2,08473
2,06944
2,06435
2,03887
2,02614
2,01595
2,01085
2,01595
2,03123
2,02868
2,02868
2,01085
2,01085
2,00830
2,02359
2,04906
2,07708
2,09237
2,04906
2,01849
2,01340
2,00830
2,00321
1,99302
1,99557
2,00830
2,03123
2,03887
2,06435
2,08982
2,12039
2,12549
2,10511
2,10256
2,10256
2,11275
2,13568
2,12803
2,10765
2,07963
2,03633
2,04906
2,03123
2,02614
2,03887
2,04397
2,05925
2,06689
2,07199
2,06180
2,05925
2,05671
2,03633
2,02359
2,02614
2,04142
2,05925
2,06944
2,06689
2,05925
2,05925
2,04906
2,04652
2,04906
2,05416
2,06944
2,10001
2,12039
2,12039
2,12294
2,12039
2,11020
2,09237
2,08982
2,12549
2,08727
2,12803
2,13822
2,14587
2,15096
2,13822
2,12039
2,12803
2,10765
2,09746
2,10765
2,07199
2,06435
2,05925
2,06180
2,05925
2,05925
2,06689
2,07963
2,08982
2,10256
2,10765
2,09237
2,10001
2,08218
2,05416
2,02359
1,99811
1,98538
1,98538
1,98792
1,98792
1,99811
2,00321
2,01085
2,01340
2,01085
2,01340
2,00830
2,00830
2,00576
2,01340
2,01340
2,01340
2,01595
2,00830
2,00830
1,99811
1,99811
1,99811
1,99302
2,00066
2,00830
2,02614
2,03633
2,03633
2,03378
2,03378
2,03123
2,02868
2,03633
2,03633
2,03887
2,03887
2,02868
2,01849
2,00576
1,99557
2,00066
2,01595
2,03378
2,03887
2,04906
2,05925
2,05925
2,05925
2,04397
2,03378
2,03378
2,03887
2,05925
2,06689
2,07963
2,08727
2,08218
2,08218
2,07454
2,05671
2,04397
2,04142
2,03378
2,01595
2,01595
2,01849
2,01849
2,01849
2,01849
2,01340
2,01340
2,01595
2,01849
2,01340
2,00830
2,00576
2,00830
2,00830
2,00321
2,00066
2,00321
2,01849
2,02614
2,03378
2,04397
2,04906
2,05671
2,04652
2,03887
2,01595
1,99557
1,99557
1,99811
2,00830
2,01849
2,02104
2,02104
2,02104
2,01340
1,99811
1,99302
1,98283
1,99302
2,00576
2,01595
2,03633
2,04906
2,05671
2,04906
2,04142
2,03887
2,03378
2,03378
2,03123
2,02614
2,01849
2,01340
2,01595
2,00830
2,00830
2,00066
2,00830
2,02104
2,02868
2,03887
2,05161
2,05671
2,05416
2,04397
2,02104
2,00576
1,99811
2,00066
2,01595
2,01849
2,02359
2,02614
2,02104
2,00576
2,00066
1,98792
1,98792
1,99557
2,00576
2,01085
2,01849
2,01595
2,01340
2,00321
1,99557
1,99557
1,98792
1,99811
2,01085
2,01595
2,02104
2,01595
2,01085
2,00066
2,00066
2,02104
2,03123
2,03887
2,04652
2,05925
2,05925
2,05925
2,04397
2,01340
2,00066
1,99557
1,99557
1,99811
2,02359
2,04906
2,05925
2,05925
2,04652
2,02104
2,00576
2,00066
1,99557
1,99557
2,00830
2,01340
2,02359
2,02868
2,03378
2,04142
2,04142
2,05416
2,05671
2,05671
2,05671
2,05671
2,05416
2,04652
2,04142
2,02868
2,02359
2,01849
1,99047
2,00576
2,01340
2,04397
2,05416
2,05161
2,04142
2,03887
2,02868
2,02868
2,02614
2,02104
2,02868
2,03378
2,02868
2,02359
2,02359
2,01340
2,00576
2,01340
2,01595
2,01085
2,01085
2,02104
2,03887
2,05671
2,05161
2,03887
2,03887
2,01085
1,99302
1,99811
2,00830
2,02104
2,04397
2,05161
2,04652
2,03123
2,03123
2,03378
2,00830
2,00066
2,00576
2,01595
2,01849
2,02614
2,04906
2,04142
2,02359
2,01595
2,02104
2,03123
2,04397
2,04906
2,05671
2,05925
2,05671
2,03378
2,01595
2,00576
2,00830
1,99811
1,98792
1,98792
2,00066
2,01340
2,02614
2,02868
2,01849
2,01849
2,01340
2,01595
2,03123
2,04397
2,04142
2,03887
2,03887
2,02868
2,00830
1,99811
1,99811
1,99811
2,01085
2,02359
2,02868
2,02868
2,01340
2,00830
2,00576
1,99811
1,99811
2,00830
2,01849
2,01849
2,02359
2,02359
2,01085
2,00576
2,00321
2,00576
2,00576
2,00321
2,02868
2,03633
2,03887
2,04652
2,04142
2,04397
2,00576
1,99302
1,99302
2,00066
2,00321
2,01085
2,02104
2,01849
2,01849
2,00576
1,99557
1,99557
1,99557
2,00321
2,00576
2,01849
2,02614
2,02614
2,01595
2,00576
1,98028
1,97773
1,98028
1,99302
2,01595
2,02614
2,02614
2,03378
2,03378
2,03633
2,02868
2,02104
2,02614
2,03633
2,03378
2,04142
2,04397
2,05161
2,05671
2,04906
2,02868
2,02868
2,03378
2,02868
2,04652
2,05161
2,04906
2,04397
2,04652
2,06180
2,06944
2,07708
2,07963
2,08727
2,10001
2,10765
2,10001
2,08727
2,06180
2,04142
2,02868
2,03378
2,02614
2,02104
2,02359
2,02868
2,03123
2,03633
2,02614
2,02868
2,02614
2,01595
2,00830
2,00830
2,02614
2,03123
2,04397
2,04906
2,03887
2,02868
2,01849
2,00830
2,00830
2,01849
2,03633
2,04906
2,04906
2,04142
2,03633
2,03378
2,03633
2,03887
2,04397
2,05671
2,05671
2,05416
2,06180
2,07199
2,08473
2,08218
2,07708
2,07454
2,08473
2,08218
2,09237
2,08982
2,10001
2,08473
2,06689
2,05925
2,06435
2,07454
2,07708
2,08218
2,08727
2,10001
2,12039
2,13822
2,14587
2,13822
2,13568
2,12294
2,12039
2,12549
2,12294
2,11275
2,09492
2,06944
2,04652
2,03123
2,02614
2,02104
2,01849
2,02614
2,02359
2,03633
2,05416
2,06689
2,06435
2,05161
2,04397
2,03378
2,02359
2,01849
2,02868
2,04142
2,05161
2,04142
2,03633
2,02868
2,01340
2,00066
2,00576
2,02104
2,04397
2,04906
2,05416
2,05925
2,06180
2,05416
2,03123
2,01085
2,01085
2,01849
2,02614
2,03378
2,03633
2,04142
2,04906
2,05416
2,06944
2,07199
2,07963
2,07454
2,06944
2,08218
2,09492
2,08982
2,08982
2,09492
2,10001
2,11020
2,11020
2,11784
2,14077
2,15351
2,15605
2,14841
2,12803
2,12549
2,12549
2,11530
2,10256
2,10511
2,11275
2,11530
2,11530
2,12039
2,11784
2,10765
2,08218
2,05925
2,05161
2,04142
2,04142
2,04397
2,04906
2,05416
2,04652
2,03123
2,01849
2,00066
1,99811
2,00066
2,00321
2,00321
2,00576
2,01085
2,00321
1,99557
1,97773
1,97264
1,98028
1,99302
2,00830
2,00576
2,00321
2,00576
1,99557
1,98538
1,97519
1,97009
1,95990
1,98792
2,01340
2,02614
2,03887
2,05161
2,05416
2,03887
2,01849
2,00066
1,99557
1,99811
2,00576
2,01085
2,02614
2,03887
2,04397
2,04652
2,04397
2,04652
2,04397
2,03123
2,02359
2,03123
2,02868
2,02359
2,02359
2,01595
2,00066
1,98283
1,98538
1,99557
2,01849
2,03123
2,04652
2,04397
2,03633
2,01595
1,99811
1,98538
1,98538
1,98538
1,99302
2,00321
2,00576
2,01085
2,00830
1,99557
1,97773
1,97009
1,96500
1,97773
1,99047
1,99557
1,98792
1,97773
1,97264
1,97264
1,96245
1,96245
1,95736
1,95736
1,95226
1,95226
1,96500
1,98028
1,99811
2,00576
2,00830
2,00066
1,99811
1,99302
1,99302
1,99047
1,98538
1,97773
1,97773
1,97264
1,95736
1,95990
1,96755
1,98538
2,00321
2,02614
2,04906
2,06944
2,07708
2,07708
2,05925
2,04652
2,02614
2,01595
2,00830
2,00576
2,00576
1,99811
1,99811
1,99047
1,99302
1,98792
1,99302
1,99302
2,00576
2,01340
2,02614
2,03378
2,03887
2,03378
2,02614
2,01595
2,00321
2,00830
2,01340
2,01595
2,02104
2,02104
2,02104
2,01849
2,01085
2,01849
2,01595
2,00576
2,00830
2,00830
2,02104
2,03378
2,02614
2,01085
1,98538
1,97519
1,97773
1,97773
2,00066
2,01849
2,02104
2,01085
2,01849
2,01340
2,00576
2,00066
1,99557
1,99557
2,00830
2,01340
2,02614
2,02868
2,02614
2,01595
2,00830
2,00066
1,99557
2,00830
2,01595
2,02104
2,03633
2,03378
2,05671
2,04906
2,03378
2,03123
2,03123
2,02868
2,00576
2,00830
2,01849
2,02359
2,02614
2,02104
2,00830
2,00576
2,01849
2,03378
2,05416
2,06180
2,04906
2,03633
2,02614
2,01085
2,00576
1,99811
1,99557
1,99557
2,00830
2,01340
2,02104
2,02359
2,04142
2,04652
2,04906
2,03887
2,03633
2,04142
2,04906
2,04906
2,03887
2,03633
2,02614
2,02868
2,03123
2,02614
2,02868
2,02614
2,03887
2,05161
2,05416
2,05671
2,04906
2,04652
2,03887
2,03123
2,02614
2,00066
2,01595
2,03378
2,04652
2,03633
2,02614
2,01340
2,02614
2,03887
2,03633
2,03633
2,04142
2,04906
2,05416
2,04652
2,03887
2,03633
2,02359
2,02104
2,01849
2,02104
2,03633
2,04652
2,07708
2,10001
2,11784
2,12039
2,10765
2,12039
2,12549
2,13313
2,13058
2,12294
2,12039
2,12039
2,10001
2,08218
2,07963
2,07454
2,08218
2,10511
2,12803
2,14077
2,14841
2,14332
2,13058
2,12294
2,11784
2,10765
2,05416
2,03887
2,03887
2,03887
2,04906
2,05161
2,05925
2,05671
2,05671
2,05925
2,05925
2,05671
2,06689
2,07454
2,06180
2,04906
2,03378
2,02868
2,02868
2,02614
2,02104
2,03123
2,05416
2,08982
2,08727
2,10256
2,10765
2,10765
2,10001
2,07963
2,06180
2,04906
2,05925
2,05925
2,04906
2,03123
2,01849
2,02104
2,03123
2,04142
2,04652
2,06180
2,06944
2,07454
2,07454
2,06435
2,05671
2,03887
2,00576
1,97519
1,96755
1,97519
1,98792
2,01595
2,02868
2,05161
2,03633
2,04906
2,06180
2,08727
2,08727
2,07963
2,08727
2,10256
2,05161
2,03887
2,03887
2,02104
2,00830
2,00066
2,02104
2,05671
2,05416
2,07199
2,10256
2,13822
2,14332
2,13058
2,12039
2,12039
2,14332
2,06180
2,06689
2,04906
2,04906
2,05671
2,05416
2,04906
2,04142
2,03378
2,06689
2,09492
2,08218
2,08982
2,08473
2,07708
2,06435
2,06180
2,05671
2,02359
2,02104
2,01595
2,01849
2,01595
2,02614
2,05416
2,07963
2,06944
2,05925
2,05161
2,07199
2,10001
2,11275
2,13058
2,04906
2,02614
2,01340
2,02614
2,02868
2,03633
2,05925
2,04142
2,06944
2,09237
2,11530
2,13568
2,13822
2,12549
2,11530
2,10256
2,10001
2,07454
2,04142
2,06180
2,10001
2,08473
2,07199
2,06944
2,06180
2,07454
2,09492
2,05671
2,04652
2,04906
2,10765
2,10256
2,07963
2,03887
2,01340
1,99557
1,99811
2,00321
2,02104
2,03887
2,05416
2,08218
2,10001
2,08982
2,08218
2,08218
2,06944
2,05925
2,05416
2,05671
2,05416
2,04906
2,05925
2,05161
2,04652
2,03887
2,02868
2,03123
2,05925
2,09237
2,11275
2,11020
2,10511
2,08982
2,06689
2,04397
2,01849
2,00066
1,99811
1,99557
2,01085
2,02614
2,04652
2,07199
2,07963
2,06944
2,01595
2,01595
2,01849
2,07963
2,09746
2,06944
2,01595
1,99557
2,00576
2,01085
2,01085
2,01085
2,02614
2,07708
2,09492
2,05161
2,05925
2,04397
2,03633
2,05416
2,03887
2,01595
2,01595
2,02868
2,03633
2,02614
2,01595
2,01340
2,02359
2,03887
2,04906
2,06180
2,04397
2,05416
2,05925
2,06180
2,05416
2,04652
2,03123
2,01849
2,01085
2,01085
2,02359
2,03887
2,04906
2,04142
2,03633
2,04142
2,03887
2,03887
2,04397
2,05671
2,07454
2,07963
2,08473
2,08727
2,05161
2,02104
2,00321
1,99047
2,00830
2,03378
2,05671
2,10001
2,12294
2,14841
2,14332
2,12549
2,11530
2,13568
2,12039
2,10256
2,07963
2,03123
2,01849
2,02614
2,02868
2,02868
2,02614
2,01340
2,02359
2,04652
2,05671
2,06435
2,07708
2,08727
2,10001
2,03633
2,03633
2,02614
2,02614
2,02104
2,01849
2,02614
2,04906
2,06689
2,07454
2,06435
2,04397
2,03633
2,02614
2,02868
2,03887
2,05161
2,05925
2,04397
2,02868
2,01849
2,01085
1,99811
2,01085
2,05416
2,03123
2,04906
2,06435
2,10001
2,10511
2,10001
2,07963
2,05925
2,04142
2,04906
2,02359
2,00576
2,00576
2,01595
2,02359
2,03378
2,03378
2,03887
2,05925
2,08982
2,07454
2,06180
2,06435
2,05925
2,05671
2,02614
2,00066
1,98028
1,98792
1,98538
1,99557
2,00830
2,03378
2,04906
2,04906
2,04906
2,04142
2,04397
2,03887
2,03633
2,03378
2,01849
2,02614
2,03123
2,03378
2,03378
2,02104
2,02359
2,03633
2,03887
2,05161
2,05161
2,05925
2,06435
2,04906
2,02868
2,01595
2,00321
2,00576
1,99557
1,99811
2,00066
2,01595
2,03123
2,04906
2,05416
2,02868
2,02614
2,03123
2,03887
2,03887
2,02614
2,03378
2,04142
2,03633
2,01849
2,00830
2,00576
2,00830
2,01085
2,03123
2,06689
2,07454
2,13568
2,16624
2,16879
2,13313
2,09746
2,05671
2,04906
2,03887
2,04652
2,04652
2,04397
2,04397
2,04142
2,04906
2,05161
2,05416
2,06689
2,07708
2,10001
2,11020
2,11020
2,10256
2,07199
2,08218
2,02359
2,00830
2,02104
2,04397
2,06435
2,07454
2,06435
2,09746
2,10256
2,09746
2,10765
2,09746
2,08218
2,08218
2,08727
2,08727
2,08982
2,08727
2,08982
2,06944
2,04906
2,04142
2,05671
2,07454
2,09746
2,12294
2,08982
2,07963
2,10256
2,08982
2,05925
2,04906
2,08473
2,08218
2,09492
2,09746
2,11020
2,08218
2,06944
2,10001
2,08473
2,08218
2,08727
2,10001
2,10001
2,07963
2,05416
2,07963
2,07199
